id,type,text1,text2,text3,text4,text5,notes
shrike,SHIP,"Un destructor ligero de ataque rapido y avanzado, del mismo equipo de diseno que la casi ubicua Wolf; el avanzado sistema de propulsion del Shrike esta disenado para ventilar plasma selectivamente mediante una maniobra de ""micropropulsion"". Esto permite al Shrike lanzarse hacia oportunidades tacticas a medida que surgen, atacar y escapar antes de que se organice un contraataque en condiciones. Los escudos, el blindaje y la capacidad de flujo sostenido son algo decepcionantes debido a la necesidad de construir un casco ligero pero economico que prioriza la velocidad de ataque, lo que le ha dado al Shrike la reputacion de canon de cristal que es mejor confiar solo a capitanes expertos.

Se sabe que ciertos elementos estructurales unicos en el sistema de ventilacion de plasma pueden corroerse en atmosferas ricas en oxigeno con el desgaste, por lo que debe tenerse cuidado de volver a aplicar el revestimiento de cerapolimero en cada mantenimiento del casco.",,,,,
mule,SHIP,"La Mule es un carguero resistente y fiable con capacidad de combate que forjo su reputacion en las fronteras del Dominio, escasamente patrulladas. Tras el Colapso, el atractivo de la clase Mule no ha hecho mas que crecer debido a los ciclos de caos que azotan el Sector Perseano, elevando la necesidad de un blindaje fuerte y armas potentes para comerciantes, chatarreros y prospectores que, de otro modo, serian ahorrativos.

El diseno original designaba oficialmente su montura de torreta mediana como un ""punto de anclaje de utilidad minera con cardan"", e incluso los operadores del Dominio de antano sabian leer entre lineas: sin escolta, la clase Mule posee la potencia suficiente para hacer que los piratas se lo piensen dos veces antes de atacar. Por supuesto, esto tambien significa que la Mule se ha convertido en el vehiculo ideal para que tripulaciones civiles, ya sea por mala suerte o por puro oportunismo, se conviertan en piratas.",,,,,
buffalo2,SHIP,"Una clase derivada, basada en el carguero Buffalo. Las modificaciones incluyen la adicion de generadores de energia de grado militar, blindaje mas pesado y propulsores de maniobra, asi como la retirada del emisor de escudo Mk. I y de la mayoria de las bodegas de carga.

El Sector es violento e impredecible, y los conflictos suelen estallar por el recurso mas pequeno o por un desaire percibido. En tales situaciones, a veces no se dispone de naves de grado militar con la rapidez necesaria. Por ello, ingenieros ingeniosos recurren a las modificaciones de casco para poder satisfacer la demanda de material de guerra.

El casco base de este destructor es el de un carguero estandar de clase Buffalo; sin embargo, debido al alcance de la conversion, el Buffalo Mk. II se considera una clase aparte. El resultado es una nave de combate capaz de defenderse y contraatacar con fuerza, especialmente si se la protege adecuadamente de ataques y de cascos mas pesados. La inusual configuracion de armas suele dar lugar a formaciones de flota unicas, y las modificaciones de casco suelen hacer que no haya dos Buffalo Mk. II exactamente iguales.

Las tacticas empleadas por un capitan de Buffalo Mk. II variaran tanto como su configuracion de casco, pero rara vez implican enfrentarse cara a cara con algo mas pesado que una fragata debido a la falta de un generador de escudo y de emplazamientos para armas de energia. Los planes de combate suelen consistir en una estrategia de un solo golpe que nunca funciona con el mismo enemigo dos veces, algo que no supone problema para la tripulacion del Buffalo Mk. II.",,,,,
valkyrie,SHIP,"La Valkyrie es un transporte de tropas estandar de tamano destructor con capacidad suficiente para transportar dos companias de infantes de marina. Tacticamente es debil para su tamano, ya que solo puede defenderse a corta distancia de misiles y cazas.

Como nave de transporte de combate capaz de operar en atmosferas, con monturas de armas de apoyo terrestre disenadas para funcionar durante la reentrada y en tierra, la Valkyrie se utiliza a menudo para desplegar apoyo de infanteria pesada en incursiones tecnologicas en mundos descivilizados.

La capacidad de entregar grandes cantidades de tropas directamente en objetivos terrestres, proporcionando al mismo tiempo apoyo de fuego, llevo a los burocratas de la Hegemonia a designar el casco como ""restringido"" para la venta a terceros. Naturalmente, la noticia de la restriccion llego al publico ciclos antes de que entrara en vigor, lo que desencadeno una desafortunada especulacion sobre los precios futuros de esta clase. Por tanto, la sobreproduccion y las limitadas opciones del casco hicieron que las apuestas de los especuladores fueran en gran medida inutiles; el unico resultado neto es que ahora, debido al exceso de oferta, es tan facil obtener una nave Valkyrie como antes de que la prohibicion de la Hegemonia se hiciera publica.",,,,,
tarsus,SHIP,"Las naves de clase Tarsus son bien conocidas por ser, quizas, los cargueros mas flexibles y duraderos del Sector.

El secreto de su fiabilidad reside en que los disenadores del Dominio los proyectaron como naves para misiones de alto riesgo, presumiblemente para abastecer las fronteras y aquellas flotas de primera linea enviadas para sofocar los constantes rumores de insurreccion en los confines del Dominante.

Con una densidad estructural de mamparos y un indice de blindaje casi inigualables entre las naves civiles, los cargueros de clase Tarsus se encargan de transportes importantes y suelen viajar en convoyes, lo que refuerza aun mas la seguridad que ofrecen a su tripulacion y carga.

Los minimos soportes de armas permiten a la nave montar un paquete de defensa de punto nominal. En raras ocasiones, las naves de clase Tarsus se equipan con modificaciones de blindaje o de casco orientadas al combate, lo que las hace mas dificiles de mantener.",,,,,
gemini,SHIP,"Un carguero comun, que se encuentra en convoyes o solo, utilizado para transportar todo tipo de mercancias por el Sector. Posee un unico hangar para reforzar sus defensas.

El diseno del carguero de clase Gemini es altamente modular, lo que permite que la nave desempene diversos papeles tanto en combate como fuera de el. Todo el contenedor de carga esta disenado en torno a un mecanismo de liberacion rapida que permite que el casco principal de la nave acuda rapidamente al puerto, desprenda toda su seccion de carga y la intercambie por otro contenedor de tipo Gemini en cuestion de minutos. Ademas, multiples montajes de armas medianas convierten al Gemini en una plataforma de apoyo de fuego de largo alcance viable. La cubierta de vuelo es diminuta, concebida originalmente para la reparacion de drones mineros o para operaciones mineras peligrosas. El uso moderno en el Sector amplia las capacidades de la cubierta de vuelo a todo tipo de cazas.

Aunque impresionante en los planos, la falta de contenedores tipo Gemini compatibles y vacios en el Sector hace que la utilidad real del mecanismo de liberacion rapida sea insignificante. La modularidad, una gran ventaja en el pasado, tambien es mas propensa al desgaste y, por tanto, es mas cara de mantener; la mayoria de los ejemplos funcionales de los mecanismos han sido soldados para que queden fijos. No obstante, un perfil general decente, la cubierta de vuelo, un nucleo de energia flexible y buenos escudos hacen del Gemini una buena opcion para el transporte de carga, si se puede aguantar el coste.",,,,,
shuttlepod,SHIP,"Una lanzadera de transporte de personal diminuta y agil, lo justo para transportar a los oficiales de puente de alto rango de cualquier nave del Sector.",,,,,
buffalo,SHIP,"La opcion predilecta para el transporte de carga media en el Sector, el carguero de clase Buffalo ejemplifica el principio de ""cargar y rezar"" que prevalece en el transporte del Sector.

Con un solo emplazamiento de armas pequeno, el casco de la nave no es mas que un gran motor con una pequena seccion de alojamiento para la tripulacion y garfios de carga. Un capitan que saque esta nave sin un convoy rara vez comete el mismo error dos veces. Incapaz de realizar cualquier maniobra que se asemeje a una de combate, los propulsores laterales de las naves de clase Buffalo estan disenados simplemente para permitir el atraque cuando (y si) llega a su destino.

Los motores de la nave son el mayor contribuyente al coste del casco, el cual, aunque es bajo, sigue estando dentro de los estandares para un carguero medio. El factor principal de su ubicuidad es el hecho de que el plano de esta nave suele estar integrado por defecto en la base de datos de planos de cada astillero orbital.",,,,,
enforcer,SHIP,"Las naves de clase Enforcer suelen desempenar funciones de defensa de sistemas o de convoyes. Su diseno presenta un buen blindaje y multiples puntos de armamento balistico, mientras que el rendimiento de sus escudos es algo decepcionante.

Los planos de la nave requieren muchos componentes similares a los que se encuentran en los acorazados de clase Onslaught, lo que sugiere que los disenos se crearon durante un periodo de expansion militar similar en el Dominio. La clase Enforcer presenta decisiones de diseno de sistemas de armas igualmente practicas y robustos mamparos, por lo que es muy apreciada por sus tripulaciones.

Dificil de vencer en un combate de destructor contra destructor, el Enforcer rara vez participa en batallas de mayor envergadura debido a la opinion comun de que su baja velocidad lo convierte en un lastre. No obstante, las doctrinas de orden de batalla de la Hegemonia exigen un escuadron de Enforcers como escolta para los acorazados de clase Onslaught. La facilidad logistica con la que ambos tipos de naves pueden compartir componentes es exactamente el tipo de detalle que entusiasma a los burocratas de logistica de la Hegemonia.",,,,,
condor,SHIP,"La clase Condor tiene un uso intensivo en el Sector, ya que este carguero convertido en portaaviones es, para muchas entidades independientes, la forma mas sencilla de obtener capacidad de cazas para su organizacion. Incluso con un espacio de cubierta de vuelo limitado, el Condor cumple su funcion, confiando en su resistente blindaje, su excelente resistencia de mamparos y un paquete de armas respetable (para un portaaviones ligero).

Este diseno de portaaviones ligero deriva de cargueros de clase Tarsus modificados por desesperados chatarreros y piratas. El proceso de conversion fue en su dia un asunto complejo y laborioso que requeria instalaciones de astillero, pero hoy en dia cualquier nanoforja capaz de trabajar con cascos que acepte las especificaciones de un Tarsus estandar podra, con la adicion de un mod de chip personalizado, ofrecer algo igual de bueno.

Algunos en el Sector argumentan que incluso el Dominio, con todo su conocimiento tecnologico, dependia de conversiones similares para hacer un uso mas eficiente de una flota mercante durante los periodos de hostilidades escaladas en la vasta frontera galactica. Otros senalan que no esta claro cuan ubicuo era este enfoque; podria haber habido flotas de Condors patrullando el espacio del Dominio, pero hay escasas pruebas solpidas de un modo u otro. Tales datos se perdieron por completo en el Colapso.",,,,,
sunder,SHIP,"Un destructor avanzado pero fragil, heredero de la era ascendente de la ""Escuela de Cruceros"" de mediados y finales del Dominio Humano, la clase Sunder fue disenada para proporcionar un refuerzo de potencia de fuego pesado durante acciones de flota combinada de largo alcance de la dispersa Armada del Dominio.

Ideal para su uso como parte de una fuerza de tarea mixta con escoltas, el Sunder posee potentes armas frontales pero capacidades defensivas limitadas, lo que lo deja vulnerable a naves de asalto y ataques de flanco por parte de fragatas rapidas.",,,,,
